Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Net_Revenue,Total_Cost,Profit,Profit_Margin,Year_Month,Day_Name
ORD_02502,2024-07-18,CUST_0172,Mouse,Accessories,South,4,800,0.2,2560.0,1792.0,768.0,30.0,2024-07,Thursday
ORD_02503,2024-03-19,CUST_0442,Laptop,Electronics,West,7,60000,0.05,399000.0,279300.0,119700.0,30.0,2024-03,Tuesday
ORD_02504,2024-06-21,CUST_0360,Printer,Accessories,West,1,15000,0.2,12000.0,8400.0,3600.0,30.0,2024-06,Friday
ORD_02505,2025-04-11,CUST_0195,Keyboard,Accessories,South,4,2000,0.15,6800.0,4760.0,2040.0,30.0,2025-04,Friday
ORD_02506,2025-08-03,CUST_0269,Monitor,Accessories,West,5,20000,0.1,90000.0,62999.99999999999,27000.000000000007,30.00000000000001,2025-08,Sunday
ORD_02507,2025-02-19,CUST_0019,Monitor,Accessories,West,8,20000,0.05,152000.0,106400.0,45600.0,30.0,2025-02,Wednesday
ORD_02508,2025-03-24,CUST_0354,Mouse,Electronics,South,2,800,0.2,1280.0,896.0,384.0,30.0,2025-03,Monday
ORD_02509,2024-03-27,CUST_0352,Laptop,Electronics,West,5,60000,0.0,300000.0,210000.0,90000.0,30.0,2024-03,Wednesday
ORD_02510,2024-04-10,CUST_0049,Keyboard,Accessories,North,6,2000,0.05,11400.0,7979.999999999999,3420.000000000001,30.00000000000001,2024-04,Wednesday
ORD_02511,2024-01-08,CUST_0464,Mouse,Electronics,North,5,800,0.05,3800.0,2660.0,1140.0,30.0,2024-01,Monday
ORD_02512,2024-07-18,CUST_0356,Mouse,Electronics,North,9,800,0.2,5760.0,4031.9999999999995,1728.0000000000005,30.00000000000001,2024-07,Thursday
ORD_02513,2025-05-19,CUST_0338,Laptop,Electronics,West,1,60000,0.0,60000.0,42000.0,18000.0,30.0,2025-05,Monday
ORD_02514,2024-03-27,CUST_0462,Keyboard,Office,North,3,2000,0.0,6000.0,4200.0,1800.0,30.0,2024-03,Wednesday
ORD_02515,2024-02-12,CUST_0158,Laptop,Electronics,East,2,60000,0.15,102000.0,71400.0,30600.0,30.0,2024-02,Monday
ORD_02516,2025-01-19,CUST_0066,Monitor,Electronics,North,3,20000,0.05,57000.0,39900.0,17100.0,30.0,2025-01,Sunday
ORD_02517,2025-09-12,CUST_0461,Printer,Accessories,East,9,15000,0.1,121500.0,85050.0,36450.0,30.0,2025-09,Friday
ORD_02518,2025-03-10,CUST_0347,Monitor,Accessories,West,9,20000,0.05,171000.0,119699.99999999999,51300.000000000015,30.00000000000001,2025-03,Monday
ORD_02519,2025-02-11,CUST_0059,Monitor,Office,North,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2025-02,Tuesday
ORD_02520,2025-04-27,CUST_0309,Mouse,Office,East,3,800,0.1,2160.0,1512.0,648.0,30.0,2025-04,Sunday
ORD_02521,2025-10-25,CUST_0308,Monitor,Electronics,West,4,20000,0.2,64000.0,44800.0,19200.0,30.0,2025-10,Saturday
ORD_02522,2024-01-17,CUST_0337,Keyboard,Electronics,North,9,2000,0.05,17100.0,11970.0,5130.0,30.0,2024-01,Wednesday
ORD_02523,2025-10-06,CUST_0159,Monitor,Accessories,South,3,20000,0.2,48000.0,33600.0,14400.0,30.0,2025-10,Monday
ORD_02524,2024-05-27,CUST_0271,Keyboard,Electronics,North,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2024-05,Monday
ORD_02525,2024-10-03,CUST_0121,Laptop,Electronics,North,3,60000,0.1,162000.0,113400.0,48600.0,30.0,2024-10,Thursday
ORD_02526,2024-08-19,CUST_0254,Mouse,Electronics,North,7,800,0.0,5600.0,3919.9999999999995,1680.0000000000005,30.00000000000001,2024-08,Monday
ORD_02527,2024-12-31,CUST_0404,Keyboard,Electronics,South,7,2000,0.1,12600.0,8820.0,3780.0,30.0,2024-12,Tuesday
ORD_02528,2024-08-15,CUST_0261,Monitor,Electronics,East,9,20000,0.15,153000.0,107100.0,45900.0,30.0,2024-08,Thursday
ORD_02529,2025-10-12,CUST_0135,Mouse,Electronics,East,2,800,0.1,1440.0,1007.9999999999999,432.0000000000001,30.00000000000001,2025-10,Sunday
ORD_02530,2025-03-11,CUST_0274,Mouse,Electronics,South,6,800,0.2,3840.0,2688.0,1152.0,30.0,2025-03,Tuesday
ORD_02531,2025-02-02,CUST_0056,Keyboard,Electronics,North,9,2000,0.05,17100.0,11970.0,5130.0,30.0,2025-02,Sunday
ORD_02532,2024-07-29,CUST_0331,Keyboard,Accessories,North,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2024-07,Monday
ORD_02533,2025-01-25,CUST_0096,Printer,Office,North,2,15000,0.2,24000.0,16800.0,7200.0,30.0,2025-01,Saturday
ORD_02534,2025-05-13,CUST_0114,Printer,Electronics,East,5,15000,0.05,71250.0,49875.0,21375.0,30.0,2025-05,Tuesday
ORD_02535,2025-06-23,CUST_0475,Mouse,Accessories,East,8,800,0.0,6400.0,4480.0,1920.0,30.0,2025-06,Monday
ORD_02536,2025-07-16,CUST_0474,Printer,Electronics,South,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2025-07,Wednesday
ORD_02537,2025-05-05,CUST_0357,Monitor,Electronics,West,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2025-05,Monday
ORD_02538,2025-03-17,CUST_0429,Laptop,Office,South,5,60000,0.0,300000.0,210000.0,90000.0,30.0,2025-03,Monday
ORD_02539,2024-09-17,CUST_0028,Mouse,Accessories,East,7,800,0.15,4760.0,3332.0,1428.0,30.0,2024-09,Tuesday
ORD_02540,2024-12-15,CUST_0306,Laptop,Electronics,North,6,60000,0.05,342000.0,239399.99999999997,102600.00000000003,30.00000000000001,2024-12,Sunday
ORD_02541,2024-12-17,CUST_0002,Printer,Office,North,6,15000,0.0,90000.0,62999.99999999999,27000.000000000007,30.00000000000001,2024-12,Tuesday
ORD_02542,2025-06-03,CUST_0212,Keyboard,Office,North,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2025-06,Tuesday
ORD_02543,2024-11-15,CUST_0068,Mouse,Electronics,North,3,800,0.05,2280.0,1596.0,684.0,30.0,2024-11,Friday
ORD_02544,2024-05-17,CUST_0128,Printer,Electronics,West,3,15000,0.2,36000.0,25200.0,10800.0,30.0,2024-05,Friday
ORD_02545,2025-07-03,CUST_0333,Monitor,Accessories,South,9,20000,0.1,162000.0,113400.0,48600.0,30.0,2025-07,Thursday
ORD_02546,2025-09-14,CUST_0024,Mouse,Accessories,South,8,800,0.15,5440.0,3807.9999999999995,1632.0000000000005,30.00000000000001,2025-09,Sunday
ORD_02547,2025-01-02,CUST_0253,Mouse,Electronics,East,5,800,0.2,3200.0,2240.0,960.0,30.0,2025-01,Thursday
ORD_02548,2024-08-07,CUST_0368,Keyboard,Electronics,South,6,2000,0.05,11400.0,7979.999999999999,3420.000000000001,30.00000000000001,2024-08,Wednesday
ORD_02549,2024-12-02,CUST_0230,Mouse,Office,West,1,800,0.0,800.0,560.0,240.0,30.0,2024-12,Monday
ORD_02550,2024-08-10,CUST_0488,Keyboard,Accessories,West,1,2000,0.1,1800.0,1260.0,540.0,30.0,2024-08,Saturday
ORD_02551,2025-10-09,CUST_0176,Printer,Electronics,West,4,15000,0.05,57000.0,39900.0,17100.0,30.0,2025-10,Thursday
ORD_02552,2024-12-25,CUST_0429,Monitor,Electronics,North,2,20000,0.15,34000.0,23800.0,10200.0,30.0,2024-12,Wednesday
ORD_02553,2024-11-24,CUST_0375,Monitor,Accessories,East,7,20000,0.1,126000.0,88200.0,37800.0,30.0,2024-11,Sunday
ORD_02554,2025-04-07,CUST_0221,Mouse,Electronics,West,2,800,0.2,1280.0,896.0,384.0,30.0,2025-04,Monday
ORD_02555,2025-07-14,CUST_0442,Mouse,Office,South,2,800,0.1,1440.0,1007.9999999999999,432.0000000000001,30.00000000000001,2025-07,Monday
ORD_02556,2025-01-16,CUST_0036,Printer,Office,South,5,15000,0.2,60000.0,42000.0,18000.0,30.0,2025-01,Thursday
ORD_02557,2025-08-12,CUST_0002,Keyboard,Electronics,South,4,2000,0.05,7600.0,5320.0,2280.0,30.0,2025-08,Tuesday
ORD_02558,2025-09-08,CUST_0383,Monitor,Accessories,West,8,20000,0.0,160000.0,112000.0,48000.0,30.0,2025-09,Monday
ORD_02559,2024-06-17,CUST_0361,Keyboard,Office,West,4,2000,0.1,7200.0,5040.0,2160.0,30.0,2024-06,Monday
ORD_02560,2024-08-04,CUST_0274,Printer,Accessories,South,6,15000,0.0,90000.0,62999.99999999999,27000.000000000007,30.00000000000001,2024-08,Sunday
ORD_02561,2025-01-12,CUST_0177,Monitor,Accessories,West,5,20000,0.0,100000.0,70000.0,30000.0,30.0,2025-01,Sunday
ORD_02562,2024-04-28,CUST_0264,Monitor,Accessories,South,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2024-04,Sunday
ORD_02563,2024-07-08,CUST_0186,Laptop,Office,North,8,60000,0.1,432000.0,302400.0,129600.0,30.0,2024-07,Monday
ORD_02564,2025-01-04,CUST_0015,Printer,Office,West,2,15000,0.0,30000.0,21000.0,9000.0,30.0,2025-01,Saturday
ORD_02565,2024-05-28,CUST_0489,Printer,Electronics,North,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2024-05,Tuesday
ORD_02566,2025-11-06,CUST_0401,Laptop,Accessories,North,9,60000,0.15,459000.0,321300.0,137700.0,30.0,2025-11,Thursday
ORD_02567,2025-10-13,CUST_0279,Keyboard,Office,West,3,2000,0.1,5400.0,3779.9999999999995,1620.0000000000005,30.00000000000001,2025-10,Monday
ORD_02568,2025-05-02,CUST_0194,Laptop,Office,South,4,60000,0.0,240000.0,168000.0,72000.0,30.0,2025-05,Friday
ORD_02569,2025-01-08,CUST_0198,Printer,Electronics,East,8,15000,0.0,120000.0,84000.0,36000.0,30.0,2025-01,Wednesday
ORD_02570,2025-11-23,CUST_0349,Keyboard,Office,North,9,2000,0.05,17100.0,11970.0,5130.0,30.0,2025-11,Sunday
ORD_02571,2024-06-08,CUST_0411,Monitor,Office,West,3,20000,0.0,60000.0,42000.0,18000.0,30.0,2024-06,Saturday
ORD_02572,2024-12-16,CUST_0421,Laptop,Office,North,5,60000,0.15,255000.0,178500.0,76500.0,30.0,2024-12,Monday
ORD_02573,2024-10-14,CUST_0305,Keyboard,Electronics,South,8,2000,0.05,15200.0,10640.0,4560.0,30.0,2024-10,Monday
ORD_02574,2024-10-14,CUST_0064,Keyboard,Electronics,West,3,2000,0.15,5100.0,3570.0,1530.0,30.0,2024-10,Monday
ORD_02575,2024-08-13,CUST_0290,Keyboard,Accessories,East,7,2000,0.2,11200.0,7839.999999999999,3360.000000000001,30.00000000000001,2024-08,Tuesday
ORD_02576,2025-06-06,CUST_0018,Laptop,Office,West,8,60000,0.1,432000.0,302400.0,129600.0,30.0,2025-06,Friday
ORD_02577,2025-06-05,CUST_0064,Monitor,Electronics,North,3,20000,0.2,48000.0,33600.0,14400.0,30.0,2025-06,Thursday
ORD_02578,2024-09-29,CUST_0362,Keyboard,Electronics,West,2,2000,0.1,3600.0,2520.0,1080.0,30.0,2024-09,Sunday
ORD_02579,2025-02-05,CUST_0330,Laptop,Electronics,West,7,60000,0.15,357000.0,249899.99999999997,107100.00000000003,30.00000000000001,2025-02,Wednesday
ORD_02580,2024-07-01,CUST_0358,Printer,Accessories,North,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2024-07,Monday
ORD_02581,2025-10-26,CUST_0251,Laptop,Accessories,East,1,60000,0.2,48000.0,33600.0,14400.0,30.0,2025-10,Sunday
ORD_02582,2025-05-02,CUST_0428,Laptop,Accessories,South,3,60000,0.1,162000.0,113400.0,48600.0,30.0,2025-05,Friday
ORD_02583,2024-05-03,CUST_0017,Laptop,Accessories,West,5,60000,0.1,270000.0,189000.0,81000.0,30.0,2024-05,Friday
ORD_02584,2025-09-17,CUST_0443,Keyboard,Accessories,East,3,2000,0.05,5700.0,3989.9999999999995,1710.0000000000005,30.00000000000001,2025-09,Wednesday
ORD_02585,2025-02-17,CUST_0141,Laptop,Office,South,1,60000,0.0,60000.0,42000.0,18000.0,30.0,2025-02,Monday
ORD_02586,2025-12-25,CUST_0308,Printer,Office,North,7,15000,0.05,99750.0,69825.0,29925.0,30.0,2025-12,Thursday
ORD_02587,2024-06-20,CUST_0444,Keyboard,Electronics,East,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2024-06,Thursday
ORD_02588,2024-10-14,CUST_0496,Printer,Accessories,East,8,15000,0.2,96000.0,67200.0,28800.0,30.0,2024-10,Monday
ORD_02589,2025-03-10,CUST_0426,Mouse,Accessories,West,5,800,0.1,3600.0,2520.0,1080.0,30.0,2025-03,Monday
ORD_02590,2025-11-16,CUST_0475,Laptop,Electronics,North,5,60000,0.05,285000.0,199500.0,85500.0,30.0,2025-11,Sunday
ORD_02591,2024-04-22,CUST_0320,Keyboard,Office,West,5,2000,0.2,8000.0,5600.0,2400.0,30.0,2024-04,Monday
ORD_02592,2024-05-01,CUST_0245,Keyboard,Accessories,North,1,2000,0.2,1600.0,1120.0,480.0,30.0,2024-05,Wednesday
ORD_02593,2025-06-27,CUST_0450,Laptop,Accessories,South,5,60000,0.0,300000.0,210000.0,90000.0,30.0,2025-06,Friday
ORD_02594,2024-08-09,CUST_0290,Monitor,Accessories,West,6,20000,0.1,108000.0,75600.0,32400.0,30.0,2024-08,Friday
ORD_02595,2025-09-22,CUST_0351,Monitor,Office,North,1,20000,0.2,16000.0,11200.0,4800.0,30.0,2025-09,Monday
ORD_02596,2024-02-08,CUST_0087,Printer,Office,North,7,15000,0.1,94500.0,66150.0,28350.0,30.0,2024-02,Thursday
ORD_02597,2025-05-11,CUST_0199,Laptop,Accessories,East,1,60000,0.05,57000.0,39900.0,17100.0,30.0,2025-05,Sunday
ORD_02598,2024-08-20,CUST_0358,Laptop,Accessories,West,2,60000,0.2,96000.0,67200.0,28800.0,30.0,2024-08,Tuesday
ORD_02599,2025-06-13,CUST_0448,Mouse,Electronics,West,2,800,0.2,1280.0,896.0,384.0,30.0,2025-06,Friday
ORD_02600,2024-05-28,CUST_0161,Monitor,Electronics,South,5,20000,0.05,95000.0,66500.0,28500.0,30.0,2024-05,Tuesday
ORD_02601,2025-01-31,CUST_0140,Monitor,Office,North,7,20000,0.1,126000.0,88200.0,37800.0,30.0,2025-01,Friday
ORD_02602,2025-10-22,CUST_0493,Laptop,Electronics,East,1,60000,0.1,54000.0,37800.0,16200.0,30.0,2025-10,Wednesday
ORD_02603,2025-09-29,CUST_0076,Printer,Accessories,North,1,15000,0.2,12000.0,8400.0,3600.0,30.0,2025-09,Monday
ORD_02604,2024-10-28,CUST_0019,Laptop,Office,North,1,60000,0.05,57000.0,39900.0,17100.0,30.0,2024-10,Monday
ORD_02605,2024-12-25,CUST_0393,Printer,Electronics,North,6,15000,0.15,76500.0,53550.0,22950.0,30.0,2024-12,Wednesday
ORD_02606,2024-08-25,CUST_0330,Monitor,Office,West,2,20000,0.1,36000.0,25200.0,10800.0,30.0,2024-08,Sunday
ORD_02607,2025-10-08,CUST_0401,Mouse,Accessories,North,1,800,0.15,680.0,475.99999999999994,204.00000000000006,30.00000000000001,2025-10,Wednesday
ORD_02608,2025-10-24,CUST_0050,Keyboard,Electronics,South,6,2000,0.2,9600.0,6720.0,2880.0,30.0,2025-10,Friday
ORD_02609,2024-08-23,CUST_0232,Monitor,Electronics,East,2,20000,0.15,34000.0,23800.0,10200.0,30.0,2024-08,Friday
ORD_02610,2024-07-21,CUST_0295,Printer,Electronics,East,6,15000,0.15,76500.0,53550.0,22950.0,30.0,2024-07,Sunday
ORD_02611,2024-09-12,CUST_0425,Laptop,Accessories,North,8,60000,0.1,432000.0,302400.0,129600.0,30.0,2024-09,Thursday
ORD_02612,2025-08-20,CUST_0394,Monitor,Office,East,2,20000,0.2,32000.0,22400.0,9600.0,30.0,2025-08,Wednesday
ORD_02613,2025-10-23,CUST_0012,Mouse,Electronics,North,9,800,0.15,6120.0,4284.0,1836.0,30.0,2025-10,Thursday
ORD_02614,2024-08-22,CUST_0335,Printer,Office,West,8,15000,0.1,108000.0,75600.0,32400.0,30.0,2024-08,Thursday
ORD_02615,2024-12-10,CUST_0479,Laptop,Office,East,1,60000,0.15,51000.0,35700.0,15300.0,30.0,2024-12,Tuesday
ORD_02616,2025-06-17,CUST_0015,Keyboard,Office,West,7,2000,0.1,12600.0,8820.0,3780.0,30.0,2025-06,Tuesday
ORD_02617,2025-04-10,CUST_0028,Printer,Accessories,West,6,15000,0.2,72000.0,50400.0,21600.0,30.0,2025-04,Thursday
ORD_02618,2025-06-24,CUST_0388,Laptop,Accessories,South,6,60000,0.05,342000.0,239399.99999999997,102600.00000000003,30.00000000000001,2025-06,Tuesday
ORD_02619,2024-07-31,CUST_0292,Keyboard,Electronics,South,6,2000,0.1,10800.0,7559.999999999999,3240.000000000001,30.00000000000001,2024-07,Wednesday
ORD_02620,2025-04-07,CUST_0375,Laptop,Electronics,East,6,60000,0.1,324000.0,226800.0,97200.0,30.0,2025-04,Monday
ORD_02621,2025-03-11,CUST_0321,Keyboard,Office,North,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2025-03,Tuesday
ORD_02622,2024-10-09,CUST_0250,Keyboard,Office,North,3,2000,0.2,4800.0,3360.0,1440.0,30.0,2024-10,Wednesday
ORD_02623,2025-07-15,CUST_0492,Keyboard,Office,North,6,2000,0.0,12000.0,8400.0,3600.0,30.0,2025-07,Tuesday
ORD_02624,2025-08-29,CUST_0098,Laptop,Accessories,North,3,60000,0.0,180000.0,125999.99999999999,54000.000000000015,30.00000000000001,2025-08,Friday
ORD_02625,2025-04-07,CUST_0303,Keyboard,Accessories,South,7,2000,0.05,13300.0,9310.0,3990.0,30.0,2025-04,Monday
ORD_02626,2025-02-10,CUST_0337,Printer,Electronics,North,7,15000,0.2,84000.0,58799.99999999999,25200.000000000007,30.00000000000001,2025-02,Monday
ORD_02627,2024-03-28,CUST_0039,Mouse,Office,North,8,800,0.1,5760.0,4031.9999999999995,1728.0000000000005,30.00000000000001,2024-03,Thursday
ORD_02628,2024-02-13,CUST_0038,Mouse,Office,West,2,800,0.0,1600.0,1120.0,480.0,30.0,2024-02,Tuesday
ORD_02629,2025-04-05,CUST_0300,Keyboard,Accessories,North,9,2000,0.05,17100.0,11970.0,5130.0,30.0,2025-04,Saturday
ORD_02630,2024-10-04,CUST_0179,Mouse,Electronics,North,5,800,0.2,3200.0,2240.0,960.0,30.0,2024-10,Friday
ORD_02631,2025-11-13,CUST_0097,Mouse,Office,South,9,800,0.05,6840.0,4788.0,2052.0,30.0,2025-11,Thursday
ORD_02632,2025-02-24,CUST_0380,Keyboard,Office,East,5,2000,0.0,10000.0,7000.0,3000.0,30.0,2025-02,Monday
ORD_02633,2025-12-01,CUST_0469,Keyboard,Electronics,West,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2025-12,Monday
ORD_02634,2024-12-18,CUST_0282,Printer,Office,West,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2024-12,Wednesday
ORD_02635,2025-11-26,CUST_0238,Monitor,Accessories,East,4,20000,0.2,64000.0,44800.0,19200.0,30.0,2025-11,Wednesday
ORD_02636,2025-05-29,CUST_0164,Laptop,Electronics,West,2,60000,0.05,114000.0,79800.0,34200.0,30.0,2025-05,Thursday
ORD_02637,2025-12-03,CUST_0453,Keyboard,Office,North,9,2000,0.1,16200.0,11340.0,4860.0,30.0,2025-12,Wednesday
ORD_02638,2025-09-21,CUST_0097,Keyboard,Office,North,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2025-09,Sunday
ORD_02639,2024-01-19,CUST_0257,Mouse,Accessories,East,3,800,0.15,2040.0,1428.0,612.0,30.0,2024-01,Friday
ORD_02640,2024-01-23,CUST_0309,Printer,Accessories,South,2,15000,0.15,25500.0,17850.0,7650.0,30.0,2024-01,Tuesday
ORD_02641,2025-02-16,CUST_0262,Mouse,Accessories,South,3,800,0.05,2280.0,1596.0,684.0,30.0,2025-02,Sunday
ORD_02642,2024-01-30,CUST_0293,Keyboard,Office,West,6,2000,0.15,10200.0,7140.0,3060.0,30.0,2024-01,Tuesday
ORD_02643,2024-04-17,CUST_0258,Keyboard,Office,South,3,2000,0.05,5700.0,3989.9999999999995,1710.0000000000005,30.00000000000001,2024-04,Wednesday
ORD_02644,2025-01-01,CUST_0249,Mouse,Office,South,8,800,0.0,6400.0,4480.0,1920.0,30.0,2025-01,Wednesday
ORD_02645,2024-10-07,CUST_0245,Keyboard,Electronics,South,6,2000,0.05,11400.0,7979.999999999999,3420.000000000001,30.00000000000001,2024-10,Monday
ORD_02646,2024-05-07,CUST_0251,Monitor,Accessories,South,7,20000,0.15,119000.0,83300.0,35700.0,30.0,2024-05,Tuesday
ORD_02647,2024-08-16,CUST_0123,Laptop,Electronics,South,1,60000,0.05,57000.0,39900.0,17100.0,30.0,2024-08,Friday
ORD_02648,2024-04-20,CUST_0325,Laptop,Accessories,South,3,60000,0.15,153000.0,107100.0,45900.0,30.0,2024-04,Saturday
ORD_02649,2024-05-15,CUST_0474,Laptop,Office,South,3,60000,0.2,144000.0,100800.0,43200.0,30.0,2024-05,Wednesday
ORD_02650,2024-12-27,CUST_0169,Monitor,Electronics,West,2,20000,0.15,34000.0,23800.0,10200.0,30.0,2024-12,Friday
ORD_02651,2024-07-04,CUST_0435,Keyboard,Electronics,North,7,2000,0.15,11900.0,8330.0,3570.0,30.0,2024-07,Thursday
ORD_02652,2025-10-17,CUST_0175,Mouse,Accessories,South,9,800,0.15,6120.0,4284.0,1836.0,30.0,2025-10,Friday
ORD_02653,2025-08-06,CUST_0269,Printer,Electronics,North,4,15000,0.2,48000.0,33600.0,14400.0,30.0,2025-08,Wednesday
ORD_02654,2024-05-08,CUST_0204,Keyboard,Electronics,East,5,2000,0.1,9000.0,6300.0,2700.0,30.0,2024-05,Wednesday
ORD_02655,2024-09-17,CUST_0325,Monitor,Office,North,3,20000,0.15,51000.0,35700.0,15300.0,30.0,2024-09,Tuesday
ORD_02656,2025-05-29,CUST_0066,Monitor,Accessories,East,9,20000,0.1,162000.0,113400.0,48600.0,30.0,2025-05,Thursday
ORD_02657,2025-03-24,CUST_0315,Laptop,Electronics,West,4,60000,0.0,240000.0,168000.0,72000.0,30.0,2025-03,Monday
ORD_02658,2024-04-13,CUST_0324,Keyboard,Office,North,5,2000,0.05,9500.0,6650.0,2850.0,30.0,2024-04,Saturday
ORD_02659,2025-04-27,CUST_0059,Laptop,Electronics,East,1,60000,0.1,54000.0,37800.0,16200.0,30.0,2025-04,Sunday
ORD_02660,2024-08-11,CUST_0219,Printer,Office,North,2,15000,0.0,30000.0,21000.0,9000.0,30.0,2024-08,Sunday
ORD_02661,2025-05-05,CUST_0498,Laptop,Electronics,West,9,60000,0.05,513000.0,359100.0,153900.0,30.0,2025-05,Monday
ORD_02662,2025-04-17,CUST_0373,Printer,Office,North,2,15000,0.15,25500.0,17850.0,7650.0,30.0,2025-04,Thursday
ORD_02663,2024-01-10,CUST_0266,Monitor,Office,East,5,20000,0.15,85000.0,59499.99999999999,25500.000000000007,30.00000000000001,2024-01,Wednesday
ORD_02664,2025-02-08,CUST_0141,Laptop,Accessories,South,8,60000,0.15,408000.0,285600.0,122400.0,30.0,2025-02,Saturday
ORD_02665,2024-10-28,CUST_0236,Laptop,Office,South,3,60000,0.2,144000.0,100800.0,43200.0,30.0,2024-10,Monday
ORD_02666,2024-08-18,CUST_0386,Mouse,Electronics,South,6,800,0.2,3840.0,2688.0,1152.0,30.0,2024-08,Sunday
ORD_02667,2024-03-06,CUST_0218,Monitor,Office,West,4,20000,0.2,64000.0,44800.0,19200.0,30.0,2024-03,Wednesday
ORD_02668,2024-04-21,CUST_0015,Mouse,Office,South,7,800,0.2,4480.0,3136.0,1344.0,30.0,2024-04,Sunday
ORD_02669,2024-01-13,CUST_0302,Printer,Electronics,West,3,15000,0.0,45000.0,31499.999999999996,13500.000000000004,30.00000000000001,2024-01,Saturday
ORD_02670,2025-01-27,CUST_0441,Printer,Electronics,South,6,15000,0.0,90000.0,62999.99999999999,27000.000000000007,30.00000000000001,2025-01,Monday
ORD_02671,2025-05-14,CUST_0138,Monitor,Office,West,9,20000,0.15,153000.0,107100.0,45900.0,30.0,2025-05,Wednesday
ORD_02672,2025-08-20,CUST_0406,Printer,Electronics,West,1,15000,0.05,14250.0,9975.0,4275.0,30.0,2025-08,Wednesday
ORD_02673,2024-08-21,CUST_0232,Monitor,Office,North,3,20000,0.2,48000.0,33600.0,14400.0,30.0,2024-08,Wednesday
ORD_02674,2025-08-24,CUST_0089,Printer,Office,South,2,15000,0.05,28500.0,19950.0,8550.0,30.0,2025-08,Sunday
ORD_02675,2024-11-09,CUST_0463,Keyboard,Office,North,8,2000,0.0,16000.0,11200.0,4800.0,30.0,2024-11,Saturday
ORD_02676,2025-07-19,CUST_0077,Laptop,Electronics,East,7,60000,0.2,336000.0,235199.99999999997,100800.00000000003,30.00000000000001,2025-07,Saturday
ORD_02677,2024-01-12,CUST_0136,Keyboard,Accessories,South,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2024-01,Friday
ORD_02678,2024-07-27,CUST_0405,Monitor,Accessories,South,6,20000,0.0,120000.0,84000.0,36000.0,30.0,2024-07,Saturday
ORD_02679,2024-01-14,CUST_0469,Monitor,Office,South,3,20000,0.1,54000.0,37800.0,16200.0,30.0,2024-01,Sunday
ORD_02680,2025-09-24,CUST_0406,Keyboard,Office,South,8,2000,0.0,16000.0,11200.0,4800.0,30.0,2025-09,Wednesday
ORD_02681,2025-02-21,CUST_0110,Laptop,Electronics,North,3,60000,0.15,153000.0,107100.0,45900.0,30.0,2025-02,Friday
ORD_02682,2025-03-12,CUST_0353,Laptop,Accessories,North,9,60000,0.0,540000.0,378000.0,162000.0,30.0,2025-03,Wednesday
ORD_02683,2025-01-11,CUST_0301,Mouse,Accessories,West,1,800,0.2,640.0,448.0,192.0,30.0,2025-01,Saturday
ORD_02684,2024-01-20,CUST_0091,Printer,Accessories,North,5,15000,0.15,63750.0,44625.0,19125.0,30.0,2024-01,Saturday
ORD_02685,2025-08-09,CUST_0424,Mouse,Electronics,West,3,800,0.0,2400.0,1680.0,720.0,30.0,2025-08,Saturday
ORD_02686,2024-03-10,CUST_0370,Laptop,Electronics,East,6,60000,0.15,306000.0,214200.0,91800.0,30.0,2024-03,Sunday
ORD_02687,2024-07-29,CUST_0406,Keyboard,Electronics,North,2,2000,0.0,4000.0,2800.0,1200.0,30.0,2024-07,Monday
ORD_02688,2024-04-10,CUST_0414,Printer,Office,West,9,15000,0.15,114750.0,80325.0,34425.0,30.0,2024-04,Wednesday
ORD_02689,2025-11-28,CUST_0190,Keyboard,Electronics,South,6,2000,0.05,11400.0,7979.999999999999,3420.000000000001,30.00000000000001,2025-11,Friday
ORD_02690,2024-05-11,CUST_0073,Mouse,Office,East,7,800,0.1,5040.0,3528.0,1512.0,30.0,2024-05,Saturday
ORD_02691,2025-09-14,CUST_0173,Monitor,Office,West,5,20000,0.15,85000.0,59499.99999999999,25500.000000000007,30.00000000000001,2025-09,Sunday
ORD_02692,2025-01-15,CUST_0035,Keyboard,Office,East,9,2000,0.2,14400.0,10080.0,4320.0,30.0,2025-01,Wednesday
ORD_02693,2024-05-11,CUST_0210,Mouse,Office,South,1,800,0.1,720.0,503.99999999999994,216.00000000000006,30.00000000000001,2024-05,Saturday
ORD_02694,2024-01-20,CUST_0298,Mouse,Electronics,South,5,800,0.1,3600.0,2520.0,1080.0,30.0,2024-01,Saturday
ORD_02695,2025-06-19,CUST_0133,Mouse,Electronics,West,6,800,0.0,4800.0,3360.0,1440.0,30.0,2025-06,Thursday
